Fecha,y1,y2
26-06-11,521.35,392.66
27-06-11,521.35,392.05
28-06-11,521.67,392.27
29-06-11,521.79,390.24
30-06-11,521.81,390.57
01-07-11,521.87,390.93
02-07-11,521.89,390.43
03-07-11,522.03,390.21
04-07-11,522.16,390.5
05-07-11,522.19,390.11
06-07-11,522.26,390.17
07-07-11,522.33,390.47
08-07-11,522.49,390.33
09-07-11,522.54,390.36
10-07-11,522.61,390.21
11-07-11,522.69,390.41
12-07-11,522.8,390
13-07-11,522.89,390.89
14-07-11,523.02,390.92
15-07-11,523.16,390.33
16-07-11,523.34,390.29
17-07-11,523.38,390.72
18-07-11,523.49,390.23
19-07-11,523.59,389.07
20-07-11,523.7,387.92
21-07-11,523.76,388.08
22-07-11,523.76,387.84
23-07-11,523.77,388.57
24-07-11,523.8,388.66
25-07-11,523.83,387.98
26-07-11,523.8,387.44
27-07-11,523.72,388.87
28-07-11,523.73,388.67
29-07-11,523.7,388.84
30-07-11,523.67,390.01
31-07-11,523.7,389.56
01-08-11,523.82,389.97
02-08-11,524.04,389.81
03-08-11,524.27,390.15
04-08-11,524.4,389.83
05-08-11,524.47,390.01
06-08-11,524.53,389.68
07-08-11,524.58,389.84
08-08-11,524.69,390
09-08-11,524.73,390.01
10-08-11,524.73,389.55
11-08-11,524.72,389.65
12-08-11,524.66,390.04
13-08-11,524.6,389.69
14-08-11,524.58,389.65
15-08-11,524.58,389.97
16-08-11,524.57,389.51
17-08-11,524.48,390.15
18-08-11,524.45,390.46
19-08-11,524.45,389.26
20-08-11,524.39,388.55
21-08-11,524.45,388.04
22-08-11,524.57,388.17
23-08-11,524.67,389.53
24-08-11,524.76,388.57
25-08-11,524.84,389.5
26-08-11,525.03,389.05
27-08-11,525.24,389.86
28-08-11,525.47,389.7
29-08-11,525.68,389.33
30-08-11,525.92,388.97
31-08-11,526.16,390.53
01-09-11,526.42,390.84
02-09-11,526.71,390.04
03-09-11,526.87,388.53
04-09-11,527.02,388.23
05-09-11,527.18,388.17
06-09-11,527.33,388.89
07-09-11,527.5,391
08-09-11,527.7,388.92
09-09-11,527.77,388.97
10-09-11,527.81,389.89
11-09-11,527.9,389.08
12-09-11,527.98,388.7
13-09-11,528,389.19
14-09-11,527.98,388.28
15-09-11,528.01,388.93
16-09-11,528.04,389.8
17-09-11,528.09,390.72
18-09-11,528.17,389.39
19-09-11,528.22,388.92
20-09-11,528.39,388.53
21-09-11,528.55,389.48
22-09-11,528.76,390.72
23-09-11,528.95,391.6
24-09-11,529.18,389.53
25-09-11,529.37,389.12
26-09-11,529.65,388.45
27-09-11,529.76,389.45
28-09-11,529.82,390.09
29-09-11,529.97,390.28
30-09-11,530.2,390.83
01-10-11,530.54,392.27
02-10-11,530.78,391.67
03-10-11,531.02,391.04
04-10-11,531.12,390.1
05-10-11,531.17,390.41
06-10-11,531.31,389.8
07-10-11,531.39,389.08
08-10-11,531.55,389.56
09-10-11,531.6,392.23
10-10-11,531.69,392.07
11-10-11,531.79,391.76
12-10-11,531.96,389.69
13-10-11,532.33,388.75
14-10-11,532.61,387.54
15-10-11,532.76,388.14
16-10-11,532.87,387.87
17-10-11,533.1,389.57
18-10-11,533.31,389.86
19-10-11,533.59,389.27
20-10-11,533.85,389.02
21-10-11,534.06,388.45
22-10-11,534.21,388.2
23-10-11,534.37,387.89
24-10-11,534.49,388.09
25-10-11,534.57,388.27
26-10-11,534.6,388.43
27-10-11,534.62,388.24
28-10-11,534.64,388.28
29-10-11,534.66,388.96
30-10-11,534.69,388.32
31-10-11,534.68,389.02
01-11-11,534.68,388.71
02-11-11,534.67,388.46
03-11-11,534.66,388.63
04-11-11,534.65,388.27
05-11-11,534.64,388.17
06-11-11,534.62,388.8
07-11-11,534.59,388.31
08-11-11,534.56,388.32
09-11-11,534.53,387.78
10-11-11,534.49,388.65
11-11-11,534.45,388.51
12-11-11,534.41,388.22
13-11-11,534.37,388.57
14-11-11,534.34,388.52
15-11-11,534.29,388.89
16-11-11,534.24,388.98
17-11-11,534.18,388.79
18-11-11,534.12,389.96
19-11-11,534.06,390.49
20-11-11,534.02,391.96
21-11-11,533.98,390.59
22-11-11,533.95,389.95
23-11-11,533.9,389.53
24-11-11,533.85,390.38
25-11-11,533.79,391.06
26-11-11,533.75,391.6
27-11-11,533.7,391.79
28-11-11,533.67,391.8
29-11-11,533.64,391.48
30-11-11,533.59,392.2
01-12-11,533.55,392.37
02-12-11,533.51,391.75
03-12-11,533.47,391.53
04-12-11,533.44,391.4
05-12-11,533.41,391.95
06-12-11,533.37,391.26
07-12-11,533.33,391.11
08-12-11,533.29,391.4
09-12-11,533.24,391.35
10-12-11,533.19,391.47
11-12-11,533.15,391.45
12-12-11,533.13,391.51
13-12-11,533.1,391.96
14-12-11,533.06,391.46
15-12-11,533.01,392.13
16-12-11,532.95,391.89
17-12-11,532.91,391.09
18-12-11,532.87,390.96
19-12-11,532.84,391.43
20-12-11,532.78,390.95
21-12-11,532.67,391.75
22-12-11,532.58,392.15
23-12-11,532.5,392.34
24-12-11,532.46,391.6
25-12-11,532.42,390.84
26-12-11,532.37,391.36
27-12-11,532.31,391.4
28-12-11,532.26,391.27
29-12-11,532.18,392.09
30-12-11,532.15,391.49
31-12-11,532.1,391.77
01-01-12,532.09,391.24
02-01-12,532.08,390.78
03-01-12,532.03,391.25
04-01-12,531.96,391.72
05-01-12,531.91,391.93
06-01-12,531.86,391.97
07-01-12,531.79,392.16
08-01-12,531.74,392.18
09-01-12,531.72,391.4
10-01-12,531.63,392.35
11-01-12,531.6,392.09
12-01-12,531.53,392.04
13-01-12,531.46,392.38
14-01-12,531.39,392.18
15-01-12,531.34,391.99
16-01-12,531.31,392.59
17-01-12,531.26,391.79
18-01-12,531.18,391.57
19-01-12,531.1,391.83
20-01-12,531.03,391.84
21-01-12,530.95,391.9
22-01-12,530.86,392.2
23-01-12,530.82,391.9
24-01-12,530.75,391.57
25-01-12,530.68,391.98
26-01-12,530.61,391.96
27-01-12,530.54,392.77
28-01-12,530.49,392.08
29-01-12,530.43,392.03
30-01-12,530.4,391.8
31-01-12,530.35,391.54
01-02-12,530.27,391.59
02-02-12,530.2,391.95
03-02-12,530.13,391.97
04-02-12,530.05,391.9
05-02-12,529.99,392.05
06-02-12,529.97,391.69
07-02-12,529.92,390.88
08-02-12,529.8,391.39
09-02-12,529.71,391.73
10-02-12,529.63,391.88
11-02-12,529.59,391.77
12-02-12,529.53,392.3
13-02-12,529.49,391.79
14-02-12,529.43,391.79
15-02-12,529.39,391.29
16-02-12,529.32,390.74
17-02-12,529.25,390.42
18-02-12,529.18,389.88
19-02-12,529.09,390.74
20-02-12,529.03,391.19
21-02-12,528.97,390.73
22-02-12,528.89,390.99
23-02-12,528.82,390.29
24-02-12,528.72,390.44
25-02-12,528.62,391.21
26-02-12,528.53,392.36
27-02-12,528.5,391.49
28-02-12,528.43,391.95
29-02-12,528.37,391.69
01-03-12,528.29,391.89
02-03-12,528.21,391.61
03-03-12,528.12,390.85
04-03-12,528.01,391.66
05-03-12,527.99,391.98
06-03-12,527.92,391.91
07-03-12,527.84,392.37
08-03-12,527.76,391.73
09-03-12,527.67,391.6
10-03-12,527.58,392.45
11-03-12,527.53,392.19
12-03-12,527.5,392.13
13-03-12,527.48,392.41
14-03-12,527.43,392.05
15-03-12,527.39,392.07
16-03-12,527.33,392.03
17-03-12,527.27,392.19
18-03-12,527.23,392.22
19-03-12,527.19,392.05
20-03-12,527.14,391.93
21-03-12,527.08,391.63
22-03-12,527.01,391.42
23-03-12,526.93,391.59
24-03-12,526.86,391.59
25-03-12,526.79,391.64
26-03-12,526.72,391.69
27-03-12,526.63,392.37
28-03-12,526.57,391.76
29-03-12,526.46,392.03
30-03-12,526.37,392.2
31-03-12,526.29,391.5
01-04-12,526.22,391.09
02-04-12,526.17,391.35
03-04-12,526.08,391.54
04-04-12,525.96,392.06
05-04-12,525.86,392.25
06-04-12,525.81,392.09
07-04-12,525.77,391.9
08-04-12,525.72,391.35
09-04-12,525.64,392.16
10-04-12,525.54,392.77
11-04-12,525.5,391.08
12-04-12,525.4,390.57
13-04-12,525.28,391.37
14-04-12,525.16,390.91
15-04-12,525.09,390
16-04-12,525.01,390.17
17-04-12,524.89,389.81
18-04-12,524.79,389.53
19-04-12,524.71,389.19
20-04-12,524.63,388.19
21-04-12,524.53,387.93
22-04-12,524.48,388.1
23-04-12,524.33,387.97
24-04-12,524.33,387.97
25-04-12,524.27,387.21
26-04-12,524.2,386.73
27-04-12,524.13,386.64
28-04-12,524.07,386.18
29-04-12,524,385.4
30-04-12,523.95,387.12
01-05-12,523.86,389.68
02-05-12,523.8,391.05
03-05-12,523.67,390.74
04-05-12,523.52,391.48
05-05-12,523.39,392.14
06-05-12,523.31,391.44
07-05-12,523.23,391.2
08-05-12,523.11,391.06
09-05-12,522.98,391.27
10-05-12,522.85,391.19
11-05-12,522.74,391.41
12-05-12,522.61,390.95
13-05-12,522.48,391.51
14-05-12,522.44,391.94
15-05-12,522.37,391.23
16-05-12,522.29,391.03
17-05-12,522.22,391.76
18-05-12,522.2,391.59
19-05-12,522.13,390.41
20-05-12,522.03,390.91
21-05-12,521.89,392.22
22-05-12,521.76,392.11
23-05-12,521.64,392.07
24-05-12,521.48,392.02
25-05-12,521.33,391.79
26-05-12,521.2,392.51
27-05-12,521.14,391.91
28-05-12,521.14,391.48
29-05-12,521.1,390.98
30-05-12,521,391.65
31-05-12,520.93,391.44
01-06-12,520.9,391.06
02-06-12,520.8,391.48
03-06-12,520.75,391.73
04-06-12,520.72,391.67
05-06-12,520.7,391.55
06-06-12,520.61,391.61
07-06-12,520.52,392.05
08-06-12,520.48,391.45
09-06-12,520.43,391.77
10-06-12,520.36,391.3
11-06-12,520.33,391.09
12-06-12,520.22,391.18
13-06-12,520.16,392.05
14-06-12,520.05,391.95
15-06-12,520,390.77
16-06-12,519.89,389.23
17-06-12,519.75,389.95
18-06-12,519.72,390.99
19-06-12,519.7,390.7
20-06-12,519.64,391.7
21-06-12,519.56,392.53
22-06-12,519.61,391.3
23-06-12,519.64,390.85
24-06-12,519.71,391.29
25-06-12,519.71,390.58
26-06-12,519.65,390.83
27-06-12,519.6,390.73
28-06-12,519.62,390.21
29-06-12,519.57,390.26
30-06-12,519.49,390.45
01-07-12,519.47,391.59
02-07-12,519.55,391.85
03-07-12,519.58,390.99
04-07-12,519.58,389.87
05-07-12,519.57,389.67
06-07-12,519.56,389.58
07-07-12,519.55,389.88
08-07-12,519.54,390.95
09-07-12,519.58,391.37
10-07-12,519.58,391.48
11-07-12,519.57,391.39
12-07-12,519.54,391.88
13-07-12,519.53,392.04
14-07-12,519.51,390.98
15-07-12,519.53,390.46
16-07-12,519.54,390.78
17-07-12,519.54,390.83
18-07-12,519.54,390.71
19-07-12,519.51,390.78
20-07-12,519.45,390.58
21-07-12,519.37,390.13
22-07-12,519.32,390.76
23-07-12,519.32,391.91
24-07-12,519.3,391
25-07-12,519.24,390.63
26-07-12,519.15,390.44
27-07-12,519.03,390.03
28-07-12,518.97,390.17
29-07-12,519,390.5
30-07-12,519,390.78
31-07-12,518.92,389.47
01-08-12,518.78,390.12
02-08-12,518.68,390.22
03-08-12,518.52,390.34
04-08-12,518.37,390.86
05-08-12,518.3,390.38
06-08-12,518.32,390.33
07-08-12,518.21,390.79
08-08-12,518.11,390.72
09-08-12,518.03,390.69
10-08-12,518.01,391.17
11-08-12,518,390.73
12-08-12,518.11,391.12
13-08-12,518.31,391.1
14-08-12,518.35,390.02
15-08-12,518.3,390.79
16-08-12,518.31,390.86
17-08-12,518.28,391.21
18-08-12,518.31,390.56
19-08-12,518.32,388.98
20-08-12,518.42,388.97
21-08-12,518.43,388.61
22-08-12,518.43,389.09
23-08-12,518.54,389.22
24-08-12,518.67,388.45
25-08-12,518.77,388.66
26-08-12,518.85,389.02
27-08-12,519,388.73
28-08-12,519.11,387.99
29-08-12,519.24,387.54
30-08-12,519.33,388.14
31-08-12,519.38,388.77
01-09-12,519.62,388.62
02-09-12,519.74,388.89
03-09-12,519.87,389.23
04-09-12,519.98,388.17
05-09-12,519.98,388.37
06-09-12,520.01,388.83
07-09-12,520.03,388.5
08-09-12,520.1,388.14
09-09-12,520.16,388.11
10-09-12,520.32,388.77
11-09-12,520.42,387.7
12-09-12,520.4,388.35
13-09-12,520.38,388.87
14-09-12,520.44,389.05
15-09-12,520.49,388.37
16-09-12,520.52,388.86
17-09-12,520.65,389.35
18-09-12,520.73,388.2
19-09-12,520.78,387.2
20-09-12,520.95,389.09
21-09-12,521.09,389.99
22-09-12,521.29,389.49
23-09-12,521.52,389.25
24-09-12,521.82,389.29
25-09-12,522.03,388.53
26-09-12,522.22,388.25
27-09-12,522.4,387.99
28-09-12,522.53,388.79
29-09-12,522.59,388.98
30-09-12,522.73,387.8
01-10-12,522.88,387.29
02-10-12,522.96,386.62
03-10-12,523.11,388.65
04-10-12,523.39,390.06
05-10-12,523.59,390.29
06-10-12,523.79,390.47
07-10-12,523.99,390.29
08-10-12,524.16,389.98
09-10-12,524.35,389.06
10-10-12,524.54,388.39
11-10-12,524.65,388.92
12-10-12,524.73,388.46
13-10-12,524.78,388.39
14-10-12,524.83,388.39
15-10-12,524.88,389.23
16-10-12,524.89,389.79
17-10-12,524.92,389.7
18-10-12,524.94,388.81
19-10-12,524.9,387.89
20-10-12,524.88,388.79
21-10-12,524.88,388.89
22-10-12,524.92,389.46
23-10-12,524.88,388.73
24-10-12,524.84,388.41
25-10-12,524.83,388.72
26-10-12,524.82,388.45
27-10-12,524.86,388.99
28-10-12,524.89,389.25
29-10-12,524.93,389.41
30-10-12,524.97,389.03
31-10-12,524.95,388.6
01-11-12,524.96,389.1
02-11-12,524.99,389.69
03-11-12,525.03,390.19
04-11-12,525.06,389.98
05-11-12,525.1,390.25
06-11-12,525.1,389.87
07-11-12,525.07,389.99
08-11-12,525.04,390.91
09-11-12,525.02,390.67
10-11-12,525.02,390.63
11-11-12,525.03,390.4
12-11-12,525.02,390.55
13-11-12,525.03,390.89
14-11-12,525.06,390.47
15-11-12,525.06,390.11
16-11-12,525.05,389.85
17-11-12,525.06,390.51
18-11-12,525.05,390.32
19-11-12,525.06,390.51
20-11-12,525.06,390.35
21-11-12,525.04,389.64
22-11-12,525.01,389.98
23-11-12,524.99,390.04
24-11-12,524.95,390.15
25-11-12,524.94,390.56
26-11-12,524.95,390.7
27-11-12,524.95,390.23
28-11-12,524.91,390.05
29-11-12,524.88,390.59
30-11-12,524.85,390.69
01-12-12,524.82,390.7
02-12-12,524.81,391.26
03-12-12,524.81,391.21
04-12-12,524.78,390.89
05-12-12,524.73,390.25
06-12-12,524.7,389.81
07-12-12,524.64,390.33
08-12-12,524.57,390.15
09-12-12,524.51,390.77
10-12-12,524.5,391.09
11-12-12,524.44,390.85
12-12-12,524.41,391.47
13-12-12,524.41,391.99
14-12-12,524.4,391
15-12-12,524.35,390.59
16-12-12,524.28,390.66
17-12-12,524.25,390.89
18-12-12,524.17,390.63
19-12-12,524.09,390.89
20-12-12,524.01,390.81
21-12-12,523.94,390.97
22-12-12,523.89,390.83
23-12-12,523.87,391.38
24-12-12,523.86,391.43
25-12-12,523.84,390.68
26-12-12,523.84,391.11
27-12-12,523.84,390.84
28-12-12,523.82,390.57
29-12-12,523.8,390.75
30-12-12,523.8,391.33
31-12-12,523.8,391.44
01-01-13,523.8,391.45
02-01-13,523.8,391.26
03-01-13,523.8,391.2
04-01-13,523.79,390.9
05-01-13,523.78,391.16
06-01-13,523.78,391.38
07-01-13,523.78,391.59
08-01-13,523.78,390.9
09-01-13,523.77,390.85
10-01-13,523.77,390.99
11-01-13,523.75,391.08
12-01-13,523.72,391.28
13-01-13,523.7,391.39
14-01-13,523.7,391.64
15-01-13,523.69,391.24
16-01-13,523.68,390.48
17-01-13,523.68,391.07
18-01-13,523.68,391.27
19-01-13,523.68,391.41
20-01-13,523.68,391.54
21-01-13,523.69,391.6
22-01-13,523.7,391.67
23-01-13,523.7,391.61
24-01-13,523.71,391.25
25-01-13,523.71,391.38
26-01-13,523.71,391.38
27-01-13,523.72,391.41
28-01-13,523.73,391.46
29-01-13,523.74,390.8
30-01-13,523.73,390.02
31-01-13,523.72,390.6
01-02-13,523.73,391.05
02-02-13,523.74,391.16
03-02-13,523.75,391.34
04-02-13,523.76,391.5
05-02-13,523.77,391.46
06-02-13,523.77,391.18
07-02-13,523.77,390.43
08-02-13,523.75,390.15
09-02-13,523.75,390.88
10-02-13,523.74,390.8
11-02-13,523.74,391.21
12-02-13,523.72,390.45
13-02-13,523.67,389.52
14-02-13,523.63,390.08
15-02-13,523.62,390.99
16-02-13,523.61,391.07
17-02-13,523.61,391.12
18-02-13,523.61,391.37
19-02-13,523.6,390.72
20-02-13,523.56,390.59
21-02-13,523.52,390.52
22-02-13,523.48,391.09
23-02-13,523.45,391.35
24-02-13,523.43,391.58
25-02-13,523.41,391.53
26-02-13,523.37,391.35
27-02-13,523.35,391.2
28-02-13,523.29,391.08
01-03-13,523.29,392.05
02-03-13,523.29,391.99
03-03-13,523.29,392.01
04-03-13,523.29,392.11
05-03-13,523.27,391.42
06-03-13,523.22,390.29
07-03-13,523.2,391.05
08-03-13,523.17,391.1
09-03-13,523.13,391.33
10-03-13,523.08,391.29
11-03-13,523.07,392.01
12-03-13,523.04,390.98
13-03-13,522.99,390.76
14-03-13,522.96,391.19
15-03-13,522.94,391.43
16-03-13,522.94,391.91
17-03-13,522.91,391.59
18-03-13,522.91,391.69
19-03-13,522.86,390.51
20-03-13,522.77,390.54
21-03-13,522.7,390.55
22-03-13,522.63,390.75
23-03-13,522.54,390.85
24-03-13,522.5,391.51
25-03-13,522.5,392.29
26-03-13,522.49,391.9
27-03-13,522.47,391.72
28-03-13,522.47,392.36
29-03-13,522.47,392.39
30-03-13,522.47,392.43
31-03-13,522.47,392.39
01-04-13,522.47,392.21
02-04-13,522.43,391.3
03-04-13,522.35,390.67
04-04-13,522.26,390.87
05-04-13,522.23,391.87
06-04-13,522.21,391.94
07-04-13,522.2,392.05
08-04-13,522.18,391.66
09-04-13,522.08,390.39
10-04-13,521.98,389.85
11-04-13,521.85,389.49
12-04-13,521.71,389.89
13-04-13,521.57,390.18
14-04-13,521.43,391.45
15-04-13,521.4,392
16-04-13,521.27,389.84
17-04-13,521.12,390.53
18-04-13,520.99,391.56
19-04-13,520.89,391.21
20-04-13,520.86,392.39
21-04-13,520.85,392.49
22-04-13,520.84,392.47
23-04-13,520.83,392.11
24-04-13,520.77,390.94
25-04-13,520.75,391.5
26-04-13,520.75,392.09
27-04-13,520.75,391.99
28-04-13,520.72,391.45
29-04-13,520.72,392.04
30-04-13,520.7,391.62
01-05-13,520.67,391.59
02-05-13,520.66,391.94
03-05-13,520.6,391.25
04-05-13,520.59,392.01
05-05-13,520.59,392.29
06-05-13,520.59,392.26
07-05-13,520.57,391.88
08-05-13,520.54,391.6
09-05-13,520.5,391.36
10-05-13,520.44,391.2
11-05-13,520.4,391.78
12-05-13,520.37,391.49
13-05-13,520.35,391.6
14-05-13,520.33,391.79
15-05-13,520.33,392.05
16-05-13,520.3,391.17
17-05-13,520.21,390.26
18-05-13,520.12,390.92
19-05-13,520.09,391.86
20-05-13,520.08,391.99
21-05-13,520.04,391.6
22-05-13,519.97,391.49
23-05-13,519.86,390.8
24-05-13,519.75,391.62
25-05-13,519.69,391.81
26-05-13,519.68,392.3
27-05-13,519.68,391.99
28-05-13,519.63,391.15
29-05-13,519.54,391.27
30-05-13,519.54,391
31-05-13,519.55,390.63
01-06-13,519.5,391.01
02-06-13,519.51,390.26
03-06-13,519.55,390.66
04-06-13,519.57,389.02
05-06-13,519.5,389.35
06-06-13,519.56,390.1
07-06-13,519.56,389.26
08-06-13,519.52,390.21
09-06-13,519.59,390.99
10-06-13,519.69,391.32
11-06-13,519.74,389.58
12-06-13,519.77,389.65
13-06-13,519.78,389.7
14-06-13,519.8,389.86
15-06-13,519.74,389.42
16-06-13,519.72,389.96
17-06-13,519.75,390.65
18-06-13,519.71,389.59
19-06-13,519.67,388.65
20-06-13,519.67,389.66
21-06-13,519.7,389.68
22-06-13,519.76,390.77
23-06-13,519.89,390.05
24-06-13,519.94,389.8
25-06-13,520.05,390.18
26-06-13,520.1,390.13
27-06-13,520.17,389.79
28-06-13,520.22,389.36
29-06-13,520.31,389.67
30-06-13,520.39,389.98
01-07-13,520.47,389.04
02-07-13,520.55,388.7
03-07-13,520.66,389.43
04-07-13,520.88,389.62
05-07-13,521.24,389.52
06-07-13,521.43,389.71
07-07-13,521.61,389.01
08-07-13,521.73,389.28
09-07-13,521.87,389.68
10-07-13,521.94,389.26
11-07-13,522.02,388.67
12-07-13,522.1,388.29
13-07-13,522.16,388.33
14-07-13,522.22,389.1
15-07-13,522.37,389.76
16-07-13,522.45,387.94
17-07-13,522.49,387.89
18-07-13,522.5,388.18
19-07-13,522.52,387.4
20-07-13,522.43,388.6
21-07-13,522.47,388.87
22-07-13,522.58,389.69
23-07-13,522.6,388.74
24-07-13,522.6,388.74
25-07-13,522.59,388.37
26-07-13,522.52,387.9
27-07-13,522.47,388.77
28-07-13,522.42,387.41
29-07-13,522.42,388.75
30-07-13,522.35,387.39
31-07-13,522.26,387.48
01-08-13,522.18,387.98
02-08-13,522.12,386.68
03-08-13,522.06,386.68
04-08-13,522.01,386.24
05-08-13,522.03,387.83
06-08-13,522,387.16
07-08-13,521.94,386.5
08-08-13,521.85,386.49
09-08-13,521.74,386.12
10-08-13,521.62,387.22
11-08-13,521.54,388.5
12-08-13,521.57,389.35
13-08-13,521.61,387.88
14-08-13,521.64,388.34
15-08-13,521.69,387.93
16-08-13,521.72,387.45
17-08-13,521.75,387.81
18-08-13,521.97,388.33
19-08-13,522.34,389.06
20-08-13,522.54,388.8
21-08-13,522.67,388.3
22-08-13,522.77,388.9
23-08-13,522.88,388.99
24-08-13,522.99,388.67
25-08-13,523.16,388.72
26-08-13,523.38,389.1
27-08-13,523.58,389.45
28-08-13,523.72,388.29
29-08-13,523.81,388.73
30-08-13,523.93,387.76
31-08-13,524.08,387.92
01-09-13,524.32,387.9
02-09-13,524.62,388.88
03-09-13,524.88,387.65
04-09-13,525.04,387.85
05-09-13,525.15,389.07
06-09-13,525.35,388.55
07-09-13,525.53,388.67
08-09-13,525.71,388.32
09-09-13,525.94,389.13
10-09-13,526.22,388.59
11-09-13,526.63,387.95
12-09-13,527.14,387.95
13-09-13,527.35,388.02
14-09-13,527.58,388.33
15-09-13,527.78,389.35
16-09-13,527.96,391.37
17-09-13,528.13,389.53
18-09-13,528.27,387.75
19-09-13,528.38,387.35
20-09-13,528.47,387.95
21-09-13,528.6,388.63
22-09-13,528.78,387.11
23-09-13,528.85,387.14
24-09-13,528.91,387.23
25-09-13,529.01,387.89
26-09-13,529.12,388.83
27-09-13,529.25,388.23
28-09-13,529.36,387.67
29-09-13,529.44,387.72
30-09-13,529.54,388.13
01-10-13,529.59,386.92
02-10-13,529.61,387.11
03-10-13,529.63,387.93
04-10-13,529.7,387.35
05-10-13,529.75,387.47
06-10-13,529.76,387.79
07-10-13,529.78,389.48
08-10-13,529.95,389.68
09-10-13,530.02,390.82
10-10-13,530.2,390.94
11-10-13,530.41,389.45
12-10-13,530.54,389.13
13-10-13,530.66,389.98
14-10-13,530.69,389.52
15-10-13,530.71,389.59
16-10-13,530.74,389.6
17-10-13,530.76,389.47
18-10-13,530.79,389.24
19-10-13,530.79,391
20-10-13,530.84,390.85
21-10-13,530.94,391.23
22-10-13,531.06,389.7
23-10-13,531.18,390.17
24-10-13,531.42,390.64
25-10-13,531.69,390.9
26-10-13,531.87,390.45
27-10-13,532.02,391.02
28-10-13,532.16,391.52
29-10-13,532.29,391.07
30-10-13,532.36,390.74
31-10-13,532.41,390.75
01-11-13,532.46,391.15
02-11-13,532.49,391
03-11-13,532.56,391.9
04-11-13,532.65,391.43
05-11-13,532.71,391.48
06-11-13,532.71,391.25
07-11-13,532.72,391.44
08-11-13,532.73,391.3
09-11-13,532.73,391.67
10-11-13,532.75,391.2
11-11-13,532.8,391.23
12-11-13,532.84,390.79
13-11-13,532.85,390.44
14-11-13,532.85,390.88
15-11-13,532.86,391.59
16-11-13,532.91,391.25
17-11-13,532.94,390.7
18-11-13,532.98,391.39
19-11-13,533.01,391.42
20-11-13,533.01,391.47
21-11-13,533.01,391.29
22-11-13,533.01,391.39
23-11-13,533.01,392.03
24-11-13,533.02,391.9
25-11-13,533.04,391.43
26-11-13,533.06,391.13
27-11-13,533.09,389.78
28-11-13,533.1,388.55
29-11-13,533.14,388.35
30-11-13,533.19,387.4
01-12-13,533.24,387.82
02-12-13,533.29,388.18
03-12-13,533.3,388.47
04-12-13,533.28,390.16
05-12-13,533.25,390.31
06-12-13,533.2,390.55
07-12-13,533.15,391.09
08-12-13,533.13,391.84
09-12-13,533.15,391.54
10-12-13,533.14,391.58
11-12-13,533.14,391.56
12-12-13,533.11,391.77
13-12-13,533.11,391.75
14-12-13,533.11,391.33
15-12-13,533.09,390.84
16-12-13,533.06,391.61
17-12-13,533.04,391.23
18-12-13,533.01,391.1
19-12-13,533,391.9
20-12-13,533,391.23
21-12-13,532.98,391.42
22-12-13,532.98,391.28
23-12-13,532.97,391.57
24-12-13,532.97,391.07
25-12-13,533,390.5
26-12-13,533.06,390.08
27-12-13,533.09,389.33
28-12-13,533.09,389.79
29-12-13,533.09,389.66
30-12-13,533.1,390.54
31-12-13,533.12,390.21
01-01-14,533.15,390.06
02-01-14,533.16,390.31
03-01-14,533.14,390.91
04-01-14,533.1,390.9
05-01-14,533.12,391.29
06-01-14,533.12,390.18
07-01-14,533.1,389.81
08-01-14,533.06,389.8
09-01-14,533.06,390.79
10-01-14,533.05,390.72
11-01-14,533.03,389.3
12-01-14,533,390.2
13-01-14,533,390.71
14-01-14,532.97,390.05
15-01-14,532.96,390.52
16-01-14,532.93,390.19
17-01-14,532.89,390.31
18-01-14,532.85,390.77
19-01-14,532.84,391.15
20-01-14,532.82,390.91
21-01-14,532.81,390.63
22-01-14,532.78,390.53
23-01-14,532.76,390.84
24-01-14,532.71,390.31
25-01-14,532.64,391.35
26-01-14,532.61,392.33
27-01-14,532.58,391.4
28-01-14,532.51,391.13
29-01-14,532.43,390.75
30-01-14,532.35,391.22
31-01-14,532.3,391.6
01-02-14,532.26,391.38
02-02-14,532.2,390.94
03-02-14,532.18,391.79
04-02-14,532.16,391.07
05-02-14,532.12,389.73
06-02-14,532.06,389.88
07-02-14,531.98,390.56
08-02-14,531.89,390.96
09-02-14,531.83,391.13
10-02-14,531.79,390.73
11-02-14,531.72,389.7
12-02-14,531.63,389.9
13-02-14,531.54,390.37
14-02-14,531.45,391.5
15-02-14,531.36,391.05
16-02-14,531.27,391.68
17-02-14,531.26,391.69
18-02-14,531.19,390.22
19-02-14,531.11,390.49
20-02-14,531.04,390.03
21-02-14,530.94,390.25
22-02-14,530.84,391.47
23-02-14,530.77,391.61
24-02-14,530.74,391.18
25-02-14,530.66,391.11
26-02-14,530.56,391.49
27-02-14,530.46,391.66
28-02-14,530.36,391.85
01-03-14,530.28,391.93
02-03-14,530.18,391.94
03-03-14,530.1,391.62
04-03-14,530,391.47
05-03-14,529.8,391.87
06-03-14,529.72,392.13
07-03-14,529.64,391.3
08-03-14,529.57,391.54
09-03-14,529.53,391.53
10-03-14,529.48,391.25
11-03-14,529.42,391.64
12-03-14,529.34,390.9
13-03-14,529.27,391.04
14-03-14,529.24,391.53
15-03-14,529.16,391.03
16-03-14,529.09,390.62
17-03-14,529.06,391.77
18-03-14,528.98,391.63
19-03-14,528.87,391.11
20-03-14,528.77,391.4
21-03-14,528.7,391.67
22-03-14,528.59,390.87
23-03-14,528.48,391.34
