nombre,Fecha,data
x1,2011-06-12,2.06
x1,2011-06-13,8.95
x1,2011-06-14,5.17
x1,2011-06-15,17.61
x1,2011-06-16,6.42
x1,2011-06-17,20.13
x1,2011-06-18,34.6
x1,2011-06-19,12.66
x1,2011-06-20,31.45
x1,2011-06-21,18.04
x1,2011-06-22,25.02
x1,2011-06-23,45.38
x1,2011-06-24,9.54
x1,2011-06-25,11.68
x1,2011-06-26,11.01
x1,2011-06-27,169.46
x1,2011-06-28,64.74
x1,2011-06-29,40.53
x1,2011-06-30,55.67
x1,2011-07-01,17.74
x1,2011-07-02,84.89
x1,2011-07-03,64.5
x1,2011-07-04,30.74
x1,2011-07-05,65.81
x1,2011-07-06,68.76
x1,2011-07-07,96.23
x1,2011-07-08,60.62
x1,2011-07-09,59.18
x1,2011-07-10,62.44
x1,2011-07-11,62.5
x1,2011-07-12,77.23
x1,2011-07-13,68.87
x1,2011-07-14,67.88
x1,2011-07-15,100.38
x1,2011-07-16,27.74
x1,2011-07-17,62.21
x1,2011-07-18,70.6
x1,2011-07-19,106.4
x1,2011-07-20,80.52
x1,2011-07-21,49.44
x1,2011-07-22,50.95
x1,2011-07-23,30.68
x1,2011-07-24,25.03
x1,2011-07-25,39.97
x1,2011-07-26,27.08
x1,2011-07-27,44.12
x1,2011-07-28,29.98
x1,2011-07-29,39.75
x1,2011-07-30,41.76
x1,2011-07-31,13.95
x1,2011-08-01,134.55
x1,2011-08-02,137.25
x1,2011-08-03,92.07
x1,2011-08-04,61.38
x1,2011-08-05,47.46
x1,2011-08-06,43.77
x1,2011-08-07,64.59
x1,2011-08-08,39.61
x1,2011-08-09,36.75
x1,2011-08-10,37.23
x1,2011-08-11,35.55
x1,2011-08-12,30.73
x1,2011-08-13,36.83
x1,2011-08-14,24.51
x1,2011-08-15,36.56
x1,2011-08-16,26.61
x1,2011-08-17,34.67
x1,2011-08-18,29.41
x1,2011-08-19,25.03
x1,2011-08-20,63.85
x1,2011-08-21,73.75
x1,2011-08-22,101.63
x1,2011-08-23,82.92
x1,2011-08-24,91.95
x1,2011-08-25,104.05
x1,2011-08-26,124.46
x1,2011-08-27,135.99
x1,2011-08-28,112.48
x1,2011-08-29,127.94
x1,2011-08-30,153.08
x1,2011-08-31,8.6
x1,2011-09-01,154.16
x1,2011-09-02,88.78
x1,2011-09-03,95.46
x1,2011-09-04,97.52
x1,2011-09-05,113.06
x1,2011-09-06,135.14
x1,2011-09-07,122.8
x1,2011-09-08,84.88
x1,2011-09-09,65.04
x1,2011-09-10,64.22
x1,2011-09-11,69.95
x1,2011-09-12,67.5
x1,2011-09-13,48.63
x1,2011-09-14,99.07
x1,2011-09-15,99.67
x1,2011-09-16,96.91
x1,2011-09-17,80.59
x1,2011-09-18,75.27
x1,2011-09-19,155.78
x1,2011-09-20,146.33
x1,2011-09-21,175.6
x1,2011-09-22,157.47
x1,2011-09-23,136.5
x1,2011-09-24,128.88
x1,2011-09-25,170.14
x1,2011-09-26,111.94
x1,2011-09-27,95.39
x1,2011-09-28,121.02
x1,2011-09-29,163.74
x1,2011-09-30,229.84
x1,2011-10-01,147.87
x1,2011-10-02,156.58
x1,2011-10-03,108.81
x1,2011-10-04,106.06
x1,2011-10-05,159.62
x1,2011-10-06,125.58
x1,2011-10-07,173.67
x1,2011-10-08,106.42
x1,2011-10-09,114.81
x1,2011-10-10,122.73
x1,2011-10-11,152.24
x1,2011-10-12,265.72
x1,2011-10-13,195.06
x1,2011-10-14,162.63
x1,2011-10-15,140.43
x1,2011-10-16,155.29
x1,2011-10-17,149
x1,2011-10-18,166.66
x1,2011-10-19,155.08
x1,2011-10-20,125.89
x1,2011-10-21,90.28
x1,2011-10-22,96.59
x1,2011-10-23,72.73
x1,2011-10-24,72.96
x1,2011-10-25,52.01
x1,2011-10-26,52.53
x1,2011-10-27,60.76
x1,2011-10-28,54.98
x1,2011-10-29,53.23
x1,2011-10-30,40.5
x1,2011-10-31,50.83
x1,2011-11-01,40.26
x1,2011-11-02,39.03
x1,2011-11-03,43.8
x1,2011-11-04,46.47
x1,2011-11-05,45.32
x1,2011-11-06,20.08
x1,2011-11-07,35.48
x1,2011-11-08,41.55
x1,2011-11-09,39.94
x1,2011-11-10,19.91
x1,2011-11-11,32.97
x1,2011-11-12,27.15
x1,2011-11-13,26.9
x1,2011-11-14,26.85
x1,2011-11-15,25.83
x1,2011-11-16,22.4
x1,2011-11-17,27.46
x1,2011-11-18,23.95
x1,2011-11-19,24.9
x1,2011-11-20,4.7
x1,2011-11-21,20.43
x1,2011-11-22,20.18
x1,2011-11-23,25.98
x1,2011-11-24,23.12
x1,2011-11-25,23.01
x1,2011-11-26,22.85
x1,2011-11-27,11.51
x1,2011-11-28,22.97
x1,2011-11-29,21.21
x1,2011-11-30,22.02
x1,2011-12-01,16.47
x1,2011-12-02,18.6
x1,2011-12-03,20.29
x1,2011-12-04,6.64
x1,2011-12-05,20.48
x1,2011-12-06,20.33
x1,2011-12-07,22.55
x1,2011-12-08,15.57
x1,2011-12-09,15.41
x1,2011-12-10,20.81
x1,2011-12-11,10.68
x1,2011-12-12,11.82
x1,2011-12-13,18.73
x1,2011-12-14,28.3
x1,2011-12-15,13.96
x1,2011-12-16,8.4
x1,2011-12-17,17.68
x1,2011-12-18,11.07
x1,2011-12-19,14.93
x1,2011-12-20,5.11
x1,2011-12-21,10.2
x1,2011-12-22,9.93
x1,2011-12-23,10.65
x1,2011-12-24,8.54
x1,2011-12-25,6.45
x1,2011-12-26,5.21
x1,2011-12-27,1.58
x1,2011-12-28,2.47
x1,2011-12-29,13.34
x1,2011-12-30,8.93
x1,2011-12-31,14.15
x1,2012-01-01,10.78
x1,2012-01-02,8.09
x1,2012-01-03,12.99
x1,2012-01-04,15.14
x1,2012-01-05,13.83
x1,2012-01-06,5.37
x1,2012-01-07,3.7
x1,2012-01-08,12.72
x1,2012-01-09,5.9
x1,2012-01-10,19.54
x1,2012-01-11,10.61
x1,2012-01-12,13.21
x1,2012-01-13,6.21
x1,2012-01-14,9.02
x1,2012-01-15,7.2
x1,2012-01-16,9.87
x1,2012-01-17,6.62
x1,2012-01-18,6.94
x1,2012-01-19,6.19
x1,2012-01-20,8.02
x1,2012-01-21,2.31
x1,2012-01-22,7.74
x1,2012-01-23,8.19
x1,2012-01-24,10.63
x1,2012-01-25,9.11
x1,2012-01-26,11.81
x1,2012-01-27,6.35
x1,2012-01-28,10.27
x1,2012-01-29,7.02
x1,2012-01-30,8.85
x1,2012-01-31,48.08
x1,2012-02-01,9.01
x1,2012-02-02,7.06
x1,2012-02-03,-7.46
x1,2012-02-04,8.62
x1,2012-02-05,2.51
x1,2012-02-06,2.56
x1,2012-02-07,-0.18
x1,2012-02-08,9.23
x1,2012-02-09,1.53
x1,2012-02-10,21.97
x1,2012-02-11,8.3
x1,2012-02-12,7.06
x1,2012-02-13,5.42
x1,2012-02-14,14.84
x1,2012-02-15,7.75
x1,2012-02-16,14.63
x1,2012-02-17,8.46
x1,2012-02-18,9.26
x1,2012-02-19,10.01
x1,2012-02-20,14.54
x1,2012-02-21,5.52
x1,2012-02-22,7.93
x1,2012-02-23,5.43
x1,2012-02-24,9.05
x1,2012-02-25,6.29
x1,2012-02-26,11.14
x1,2012-02-27,7.56
x1,2012-02-28,4.67
x1,2012-02-29,4.88
x1,2012-03-01,8.21
x1,2012-03-02,7.08
x1,2012-03-03,-0.51
x1,2012-03-04,11.24
x1,2012-03-05,2.65
x1,2012-03-06,4
x1,2012-03-07,1.71
x1,2012-03-08,5.32
x1,2012-03-09,4.27
x1,2012-03-10,4.52
x1,2012-03-11,6.64
x1,2012-03-12,5.2
x1,2012-03-13,2.36
x1,2012-03-14,1.84
x1,2012-03-15,1.12
x1,2012-03-16,5.19
x1,2012-03-17,3.21
x1,2012-03-18,3.2
x1,2012-03-19,5.49
x1,2012-03-20,0.74
x1,2012-03-21,8.54
x1,2012-03-22,1.92
x1,2012-03-23,4.22
x1,2012-03-24,10.21
x1,2012-03-25,2.68
x1,2012-03-26,4.09
x1,2012-03-27,3.16
x1,2012-03-28,-2.67
x1,2012-03-29,13.26
x1,2012-03-30,6.78
x1,2012-03-31,49.55
x1,2012-04-01,6.28
x1,2012-04-02,2.56
x1,2012-04-03,2.57
x1,2012-04-04,0.87
x1,2012-04-05,5.12
x1,2012-04-06,10.31
x1,2012-04-07,5.38
x1,2012-04-08,5.49
x1,2012-04-09,6.29
x1,2012-04-10,2.52
x1,2012-04-11,3.4
x1,2012-04-12,2.96
x1,2012-04-13,3.45
x1,2012-04-14,6.45
x1,2012-04-15,0.66
x1,2012-04-16,-1.31
x1,2012-04-17,0.97
x1,2012-04-18,6.68
x1,2012-04-19,2.2
x1,2012-04-20,9.62
x1,2012-04-21,5.06
x1,2012-04-22,-40.87
x1,2012-04-23,43.91
x1,2012-04-24,7.22
x1,2012-04-25,2.56
x1,2012-04-26,3.54
x1,2012-04-27,2.37
x1,2012-04-28,3.05
x1,2012-04-29,4.4
x1,2012-04-30,5.34
x1,2012-05-01,3.44
x1,2012-05-02,-3.21
x1,2012-05-03,0.86
x1,2012-05-04,10.58
x1,2012-05-05,0.92
x1,2012-05-06,5.82
x1,2012-05-07,4.46
x1,2012-05-08,7.15
x1,2012-05-09,7.72
x1,2012-05-10,1.56
x1,2012-05-11,4.03
x1,2012-05-12,6.14
x1,2012-05-13,5.81
x1,2012-05-14,2.43
x1,2012-05-15,3.74
x1,2012-05-16,21.47
x1,2012-05-17,36.83
x1,2012-05-18,12.85
x1,2012-05-19,22.46
x1,2012-05-20,1.25
x1,2012-05-21,6.19
x1,2012-05-22,7.24
x1,2012-05-23,0.13
x1,2012-05-24,5.17
x1,2012-05-25,7.16
x1,2012-05-26,4.14
x1,2012-05-27,27.55
x1,2012-05-28,34.34
x1,2012-05-29,15.02
x1,2012-05-30,24.04
x1,2012-05-31,50.24
x1,2012-06-01,4.28
x1,2012-06-02,10.88
x1,2012-06-03,7.79
x1,2012-06-04,26.47
x1,2012-06-05,1.7
x1,2012-06-06,17.84
x1,2012-06-07,30.42
x1,2012-06-08,24.91
x1,2012-06-09,24.62
x1,2012-06-10,32.59
x1,2012-06-11,11.88
x1,2012-06-12,31.13
x1,2012-06-13,2.08
x1,2012-06-14,31.51
x1,2012-06-15,3.76
x1,2012-06-16,13.55
x1,2012-06-17,13.84
x1,2012-06-18,42.85
x1,2012-06-19,29.56
x1,2012-06-20,25.34
x1,2012-06-21,32.96
x1,2012-06-22,50.44
x1,2012-06-23,49.96
x1,2012-06-24,22.72
x1,2012-06-25,14.97
x1,2012-06-26,14.89
x1,2012-06-27,40.32
x1,2012-06-28,27
x1,2012-06-29,16.98
x1,2012-06-30,17.16
x1,2012-07-01,39.41
x1,2012-07-02,24.74
x1,2012-07-03,25.82
x1,2012-07-04,16.7
x1,2012-07-05,14.96
x1,2012-07-06,25.18
x1,2012-07-07,15.99
x1,2012-07-08,24.62
x1,2012-07-09,29.21
x1,2012-07-10,25.1
x1,2012-07-11,37.64
x1,2012-07-12,26.28
x1,2012-07-13,15.88
x1,2012-07-14,25.17
x1,2012-07-15,12.6
x1,2012-07-16,24.88
x1,2012-07-17,32.37
x1,2012-07-18,13.19
x1,2012-07-19,11.23
x1,2012-07-20,5.22
x1,2012-07-21,14.66
x1,2012-07-22,23.8
x1,2012-07-23,30.36
x1,2012-07-24,7.52
x1,2012-07-25,9.61
x1,2012-07-26,4.35
x1,2012-07-27,12.33
x1,2012-07-28,35.09
x1,2012-07-29,10.31
x1,2012-07-30,7.31
x1,2012-07-31,73.1
x1,2012-08-01,20.92
x1,2012-08-02,3.97
x1,2012-08-03,16.17
x1,2012-08-04,21.41
x1,2012-08-05,34.91
x1,2012-08-06,12.14
x1,2012-08-07,8.27
x1,2012-08-08,19.65
x1,2012-08-09,35.3
x1,2012-08-10,52.46
x1,2012-08-11,80.43
x1,2012-08-12,60.33
x1,2012-08-13,67.5
x1,2012-08-14,37.95
x1,2012-08-15,36.52
x1,2012-08-16,59.39
x1,2012-08-17,42.74
x1,2012-08-18,41.75
x1,2012-08-19,45.24
x1,2012-08-20,61.95
x1,2012-08-21,59.1
x1,2012-08-22,68.75
x1,2012-08-23,80.96
x1,2012-08-24,101.14
x1,2012-08-25,56.9
x1,2012-08-26,61.19
x1,2012-08-27,52.8
x1,2012-08-28,70.17
x1,2012-08-29,92.44
x1,2012-08-30,61.84
x1,2012-08-31,21.67
x1,2012-09-01,73.38
x1,2012-09-02,42.52
x1,2012-09-03,61.15
x1,2012-09-04,56.58
x1,2012-09-05,34.67
x1,2012-09-06,48.01
x1,2012-09-07,54.04
x1,2012-09-08,44.11
x1,2012-09-09,53.3
x1,2012-09-10,90.3
x1,2012-09-11,63.58
x1,2012-09-12,36.19
x1,2012-09-13,36.54
x1,2012-09-14,40.1
x1,2012-09-15,31.01
x1,2012-09-16,34.82
x1,2012-09-17,65.87
x1,2012-09-18,51.73
x1,2012-09-19,103.41
x1,2012-09-20,80.99
x1,2012-09-21,67.18
x1,2012-09-22,108.35
x1,2012-09-23,144.05
x1,2012-09-24,129.26
x1,2012-09-25,106.64
x1,2012-09-26,90.24
x1,2012-09-27,86.19
x1,2012-09-28,52.47
x1,2012-09-29,67.35
x1,2012-09-30,52.74
x1,2012-10-01,66.35
x1,2012-10-02,69.11
x1,2012-10-03,185.76
x1,2012-10-04,102.9
x1,2012-10-05,99.32
x1,2012-10-06,85.35
x1,2012-10-07,95.35
x1,2012-10-08,85.34
x1,2012-10-09,104.24
x1,2012-10-10,67.62
x1,2012-10-11,77.88
x1,2012-10-12,54.72
x1,2012-10-13,64.21
x1,2012-10-14,46.85
x1,2012-10-15,40.83
x1,2012-10-16,37.08
x1,2012-10-17,35.36
x1,2012-10-18,11.68
x1,2012-10-19,41.04
x1,2012-10-20,47.5
x1,2012-10-21,43.79
x1,2012-10-22,7.38
x1,2012-10-23,21.7
x1,2012-10-24,47.31
x1,2012-10-25,30.26
x1,2012-10-26,36.88
x1,2012-10-27,26.79
x1,2012-10-28,23.51
x1,2012-10-29,24.86
x1,2012-10-30,7.25
x1,2012-10-31,25.95
x1,2012-11-01,32.14
x1,2012-11-02,21.2
x1,2012-11-03,21.94
x1,2012-11-04,24.1
x1,2012-11-05,9.17
x1,2012-11-06,9.35
x1,2012-11-07,15.47
x1,2012-11-08,17.48
x1,2012-11-09,18.89
x1,2012-11-10,21.14
x1,2012-11-11,9.69
x1,2012-11-12,23.75
x1,2012-11-13,20.16
x1,2012-11-14,10.69
x1,2012-11-15,1.94
x1,2012-11-16,30.02
x1,2012-11-17,7.24
x1,2012-11-18,23.59
x1,2012-11-19,7.38
x1,2012-11-20,0.98
x1,2012-11-21,1.94
x1,2012-11-22,11.15
x1,2012-11-23,1.07
x1,2012-11-24,23.02
x1,2012-11-25,22.87
x1,2012-11-26,9.06
x1,2012-11-27,2.72
x1,2012-11-28,13.39
x1,2012-11-29,13.3
x1,2012-11-30,13.6
x1,2012-12-01,9.9
x1,2012-12-02,11.41
x1,2012-12-03,15.56
x1,2012-12-04,15.96
x1,2012-12-05,15.93
x1,2012-12-06,13.61
x1,2012-12-07,11.23
x1,2012-12-08,6.29
x1,2012-12-09,5.44
x1,2012-12-10,4.94
x1,2012-12-11,4.49
x1,2012-12-12,3.55
x1,2012-12-13,3.36
x1,2012-12-14,14.47
x1,2012-12-15,11.98
x1,2012-12-16,6.18
x1,2012-12-17,10.53
x1,2012-12-18,10.29
x1,2012-12-19,13
x1,2012-12-20,13.48
x1,2012-12-21,5.24
x1,2012-12-22,3.66
x1,2012-12-23,3.31
x1,2012-12-24,7.75
x1,2012-12-25,4.27
x1,2012-12-26,3.87
x1,2012-12-27,9.33
x1,2012-12-28,5.42
x1,2012-12-29,1.43
x1,2012-12-30,6.45
x1,2012-12-31,1.72
x1,2013-01-01,1.76
x1,2013-01-02,3.78
x1,2013-01-03,1.51
x1,2013-01-04,8.26
x1,2013-01-05,14.39
x1,2013-01-06,6.26
x1,2013-01-07,3.86
x1,2013-01-08,6.92
x1,2013-01-09,12.02
x1,2013-01-10,7.67
x1,2013-01-11,-2.26
x1,2013-01-12,11.7
x1,2013-01-13,13.63
x1,2013-01-14,-0.55
x1,2013-01-15,5.3
x1,2013-01-16,17.39
x1,2013-01-17,7.7
x1,2013-01-18,2.04
x1,2013-01-19,0.84
x1,2013-01-20,5.73
x1,2013-01-21,5.38
x1,2013-01-22,1.63
x1,2013-01-23,6.44
x1,2013-01-24,7.07
x1,2013-01-25,4.53
x1,2013-01-26,12.23
x1,2013-01-27,5.89
x1,2013-01-28,5.97
x1,2013-01-29,1.81
x1,2013-01-30,20.26
x1,2013-01-31,12.77
x1,2013-02-01,7.71
x1,2013-02-02,7.16
x1,2013-02-03,7.41
x1,2013-02-04,5.53
x1,2013-02-05,3.35
x1,2013-02-06,7.35
x1,2013-02-07,1.1
x1,2013-02-08,19.69
x1,2013-02-09,3.8
x1,2013-02-10,11.44
x1,2013-02-11,-4.71
x1,2013-02-12,-10.81
x1,2013-02-13,8.42
x1,2013-02-14,18.78
x1,2013-02-15,4.52
x1,2013-02-16,5.69
x1,2013-02-17,5.15
x1,2013-02-18,-2.41
x1,2013-02-19,-8.02
x1,2013-02-20,2.84
x1,2013-02-21,5.59
x1,2013-02-22,11.16
x1,2013-02-23,15.16
x1,2013-02-24,4.38
x1,2013-02-25,-2.7
x1,2013-02-26,10.61
x1,2013-02-27,-14.56
x1,2013-02-28,30.29
x1,2013-03-01,3.95
x1,2013-03-02,2.46
x1,2013-03-03,1.48
x1,2013-03-04,1.59
x1,2013-03-05,4.07
x1,2013-03-06,3.69
x1,2013-03-07,5.51
x1,2013-03-08,4.14
x1,2013-03-09,4.19
x1,2013-03-10,1.88
x1,2013-03-11,3.02
x1,2013-03-12,5.49
x1,2013-03-13,6.49
x1,2013-03-14,6.19
x1,2013-03-15,4.55
x1,2013-03-16,2.47
x1,2013-03-17,1.67
x1,2013-03-18,3.6
x1,2013-03-19,2.92
x1,2013-03-20,4.67
x1,2013-03-21,5.91
x1,2013-03-22,4.7
x1,2013-03-23,2.69
x1,2013-03-24,4.96
x1,2013-03-25,6.32
x1,2013-03-26,7.29
x1,2013-03-27,2.22
x1,2013-03-28,3.36
x1,2013-03-29,1.95
x1,2013-03-30,2.01
x1,2013-03-31,3.24
x1,2013-04-01,3.28
x1,2013-04-02,11.23
x1,2013-04-03,2.91
x1,2013-04-04,4.84
x1,2013-04-05,3.43
x1,2013-04-06,2.14
x1,2013-04-07,1.03
x1,2013-04-08,1.58
x1,2013-04-09,3.36
x1,2013-04-10,1.87
x1,2013-04-11,1.24
x1,2013-04-12,3.86
x1,2013-04-13,3.15
x1,2013-04-14,4.88
x1,2013-04-15,1.53
x1,2013-04-16,2.56
x1,2013-04-17,1.54
x1,2013-04-18,4.33
x1,2013-04-19,2.25
x1,2013-04-20,4.66
x1,2013-04-21,2.63
x1,2013-04-22,2.83
x1,2013-04-23,1.42
x1,2013-04-24,2.46
x1,2013-04-25,3.49
x1,2013-04-26,2.22
x1,2013-04-27,3.28
x1,2013-04-28,4.27
x1,2013-04-29,4
x1,2013-04-30,0.22
x1,2013-05-01,1.03
x1,2013-05-02,1.01
x1,2013-05-03,3
x1,2013-05-04,2.33
x1,2013-05-05,2.95
x1,2013-05-06,0.73
x1,2013-05-07,2.5
x1,2013-05-08,2.45
x1,2013-05-09,0.88
x1,2013-05-10,4.02
x1,2013-05-11,1.63
x1,2013-05-12,2.22
x1,2013-05-13,4.63
x1,2013-05-14,2.54
x1,2013-05-15,0.85
x1,2013-05-16,2.58
x1,2013-05-17,2.66
x1,2013-05-18,5.08
x1,2013-05-19,3.59
x1,2013-05-20,0.38
x1,2013-05-21,1.55
x1,2013-05-22,4.88
x1,2013-05-23,3.24
x1,2013-05-24,4.88
x1,2013-05-25,2.93
x1,2013-05-26,2.6
x1,2013-05-27,3.47
x1,2013-05-28,1.79
x1,2013-05-29,25.58
x1,2013-05-30,51.39
x1,2013-05-31,24.98
x1,2013-06-01,14.49
x1,2013-06-02,18.24
x1,2013-06-03,41.13
x1,2013-06-04,20.25
x1,2013-06-05,50.07
x1,2013-06-06,46.57
x1,2013-06-07,34.79
x1,2013-06-08,42.79
x1,2013-06-09,42.95
x1,2013-06-10,43.56
x1,2013-06-11,33.35
x1,2013-06-12,26.26
x1,2013-06-13,17.8
x1,2013-06-14,12.21
x1,2013-06-15,15.32
x1,2013-06-16,20.44
x1,2013-06-17,11.61
x1,2013-06-18,13.85
x1,2013-06-19,42.78
x1,2013-06-20,53.92
x1,2013-06-21,33.47
x1,2013-06-22,56.49
x1,2013-06-23,24.8
x1,2013-06-24,70.22
x1,2013-06-25,24.71
x1,2013-06-26,34.62
x1,2013-06-27,25
x1,2013-06-28,41
x1,2013-06-29,40.97
x1,2013-06-30,39.02
x1,2013-07-01,49.05
x1,2013-07-02,55.4
x1,2013-07-03,104.47
x1,2013-07-04,170.49
x1,2013-07-05,89.58
x1,2013-07-06,87.33
x1,2013-07-07,57.25
x1,2013-07-08,67.58
x1,2013-07-09,34.53
x1,2013-07-10,41.81
x1,2013-07-11,40.91
x1,2013-07-12,37.72
x1,2013-07-13,31.13
x1,2013-07-14,71.61
x1,2013-07-15,62.98
x1,2013-07-16,54.02
x1,2013-07-17,27.29
x1,2013-07-18,40.9
x1,2013-07-19,29.79
x1,2013-07-20,56.49
x1,2013-07-21,74.81
x1,2013-07-22,58.05
x1,2013-07-23,49.02
x1,2013-07-24,27.81
x1,2013-07-25,30.13
x1,2013-07-26,41.56
x1,2013-07-27,22.17
x1,2013-07-28,27.34
x1,2013-07-29,22.88
x1,2013-07-30,22.47
x1,2013-07-31,65.05
x1,2013-08-01,21.46
x1,2013-08-02,24.77
x1,2013-08-03,37.7
x1,2013-08-04,39.86
x1,2013-08-05,33.82
x1,2013-08-06,19.49
x1,2013-08-07,22.92
x1,2013-08-08,19.01
x1,2013-08-09,24.82
x1,2013-08-10,23.42
x1,2013-08-11,31.54
x1,2013-08-12,39.51
x1,2013-08-13,32.9
x1,2013-08-14,35.55
x1,2013-08-15,39.19
x1,2013-08-16,55.59
x1,2013-08-17,120.11
x1,2013-08-18,177.08
x1,2013-08-19,97.15
x1,2013-08-20,83.95
x1,2013-08-21,54
x1,2013-08-22,53.07
x1,2013-08-23,53.02
x1,2013-08-24,81.46
x1,2013-08-25,104.67
x1,2013-08-26,95.31
x1,2013-08-27,74.85
x1,2013-08-28,51.23
x1,2013-08-29,60.48
x1,2013-08-30,87.28
x1,2013-08-31,27.04
x1,2013-09-01,153.16
x1,2013-09-02,128.75
x1,2013-09-03,115.91
x1,2013-09-04,74.22
x1,2013-09-05,127.51
x1,2013-09-06,100.12
x1,2013-09-07,107.59
x1,2013-09-08,123.15
x1,2013-09-09,149.97
x1,2013-09-10,228.8
x1,2013-09-11,289.65
x1,2013-09-12,154.37
x1,2013-09-13,157.72
x1,2013-09-14,132.15
x1,2013-09-15,95.81
x1,2013-09-16,95.71
x1,2013-09-17,104.06
x1,2013-09-18,95.33
x1,2013-09-19,78.7
x1,2013-09-20,88.56
x1,2013-09-21,111.34
x1,2013-09-22,48.97
x1,2013-09-23,82.14
x1,2013-09-24,94.28
x1,2013-09-25,80.27
x1,2013-09-26,88.89
x1,2013-09-27,85.02
x1,2013-09-28,59.38
x1,2013-09-29,66.77
x1,2013-09-30,66.15
x1,2013-10-01,62.3
x1,2013-10-02,48.31
x1,2013-10-03,74.39
x1,2013-10-04,77.33
x1,2013-10-05,61.57
x1,2013-10-06,29.36
x1,2013-10-07,98.58
x1,2013-10-08,60.19
x1,2013-10-09,116.43
x1,2013-10-10,138.52
x1,2013-10-11,125.79
x1,2013-10-12,104.16
x1,2013-10-13,64.04
x1,2013-10-14,62.92
x1,2013-10-15,55.48
x1,2013-10-16,50.77
x1,2013-10-17,54.39
x1,2013-10-18,63.64
x1,2013-10-19,61.51
x1,2013-10-20,82.09
x1,2013-10-21,102.02
x1,2013-10-22,102.28
x1,2013-10-23,148.8
x1,2013-10-24,162.11
x1,2013-10-25,130.48
x1,2013-10-26,112.59
x1,2013-10-27,96
x1,2013-10-28,116.13
x1,2013-10-29,82.71
x1,2013-10-30,73.78
x1,2013-10-31,46.98
x1,2013-11-01,60.08
x1,2013-11-02,73.35
x1,2013-11-03,64.95
x1,2013-11-04,74.22
x1,2013-11-05,43.21
x1,2013-11-06,41.67
x1,2013-11-07,45.23
x1,2013-11-08,38.03
x1,2013-11-09,51.54
x1,2013-11-10,46.47
x1,2013-11-11,56.23
x1,2013-11-12,45.4
x1,2013-11-13,43.09
x1,2013-11-14,45.07
x1,2013-11-15,51.26
x1,2013-11-16,56.38
x1,2013-11-17,46.06
x1,2013-11-18,41.23
x1,2013-11-19,38.79
x1,2013-11-20,40.31
x1,2013-11-21,47.02
x1,2013-11-22,31.83
x1,2013-11-23,20.61
x1,2013-11-24,36.05
x1,2013-11-25,32.67
x1,2013-11-26,31.31
x1,2013-11-27,43.8
x1,2013-11-28,31.92
x1,2013-11-29,31.06
x1,2013-11-30,30.76
x1,2013-12-01,31.5
x1,2013-12-02,51.42
x1,2013-12-03,33.61
x1,2013-12-04,30.23
x1,2013-12-05,14.32
x1,2013-12-06,20.33
x1,2013-12-07,3.45
x1,2013-12-08,22.65
x1,2013-12-09,33.31
x1,2013-12-10,16.29
x1,2013-12-11,22.11
x1,2013-12-12,11.36
x1,2013-12-13,27.37
x1,2013-12-14,26.69
x1,2013-12-15,14.16
x1,2013-12-16,30.61
x1,2013-12-17,23.16
x1,2013-12-18,25.24
x1,2013-12-19,18.46
x1,2013-12-20,37.82
x1,2013-12-21,23.58
x1,2013-12-22,15.85
x1,2013-12-23,3.96
x1,2013-12-24,19.64
x1,2013-12-25,36.79
x1,2013-12-26,33.08
x1,2013-12-27,19.22
x1,2013-12-28,24.47
x1,2013-12-29,12.53
x1,2013-12-30,18.97
x1,2013-12-31,0.92
x1,2014-01-01,19.82
x1,2014-01-02,21.98
x1,2014-01-03,7.7
x1,2014-01-04,17.53
x1,2014-01-05,17.76
x1,2014-01-06,28.68
x1,2014-01-07,19.88
x1,2014-01-08,11.97
x1,2014-01-09,0.3
x1,2014-01-10,24.52
x1,2014-01-11,25.92
x1,2014-01-12,7.97
x1,2014-01-13,7.45
x1,2014-01-14,17.85
x1,2014-01-15,30.37
x1,2014-01-16,11.16
x1,2014-01-17,4.81
x1,2014-01-18,6.89
x1,2014-01-19,4.43
x1,2014-01-20,15.83
x1,2014-01-21,12.88
x1,2014-01-22,19.23
x1,2014-01-23,13.88
x1,2014-01-24,7.37
x1,2014-01-25,24.3
x1,2014-01-26,9.99
x1,2014-01-27,6.46
x1,2014-01-28,4.46
x1,2014-01-29,5.77
x1,2014-01-30,8.36
x1,2014-01-31,32.46
x1,2014-02-01,8.39
x1,2014-02-02,12.19
x1,2014-02-03,5.67
x1,2014-02-04,19.3
x1,2014-02-05,11.3
x1,2014-02-06,13.1
x1,2014-02-07,7.94
x1,2014-02-08,8.93
x1,2014-02-09,5.89
x1,2014-02-10,7.63
x1,2014-02-11,10
x1,2014-02-12,10.06
x1,2014-02-13,10.53
x1,2014-02-14,10.2
x1,2014-02-15,9.11
x1,2014-02-16,8.92
x1,2014-02-17,7.09
x1,2014-02-18,6.91
x1,2014-02-19,10.52
x1,2014-02-20,4.82
x1,2014-02-21,5.18
x1,2014-02-22,9.02
x1,2014-02-23,2.09
x1,2014-02-24,7.16
x1,2014-02-25,3.57
x1,2014-02-26,3.45
x1,2014-02-27,-0.22
x1,2014-02-28,8.88
x1,2014-03-01,1.82
x1,2014-03-02,2.04
x1,2014-03-03,4.89
x1,2014-03-04,-46.74
x1,2014-03-05,16.81
x1,2014-03-06,8.22
